488778,-72.689373,-17.41423,77.237562,0.678061,-0.381608,-0.460901,0.426825
488838,-72.604248,-16.910374,76.850181,0.678598,-0.385142,-0.456789,0.427216
488858,-72.587747,-16.777883,76.768867,0.678643,-0.386019,-0.455794,0.427416
488878,-72.612069,-16.674298,76.687759,0.678618,-0.386994,-0.455095,0.42732
488898,-72.689708,-16.604031,76.635918,0.678382,-0.388003,-0.454857,0.427031
488938,-72.731788,-16.558677,76.516389,0.678577,-0.388948,-0.454382,0.426367
488958,-72.754041,-16.565796,76.474971,0.678673,-0.389209,-0.45436,0.426001
488978,-72.795179,-16.58632,76.447924,0.678682,-0.38946,-0.454523,0.425582
488998,-72.790822,-16.632125,76.427454,0.678882,-0.389291,-0.454667,0.425265
489018,-72.771076,-16.715822,76.41296,0.679201,-0.388822,-0.454962,0.424868
489038,-72.738134,-16.811746,76.406027,0.679565,-0.388186,-0.455296,0.424511
489058,-72.692146,-16.959672,76.39986,0.680091,-0.387213,-0.455844,0.423968
489098,-72.666007,-17.400356,76.415583,0.681151,-0.384834,-0.457997,0.422108
489158,-72.564264,-18.657311,76.460437,0.684206,-0.377847,-0.464003,0.416888
489178,-72.449558,-19.252673,76.45627,0.68593,-0.374224,-0.466507,0.414521
489198,-72.245506,-19.947214,76.431893,0.688207,-0.36964,-0.469103,0.411922
489218,-71.995528,-20.733277,76.392579,0.690836,-0.364363,-0.471931,0.408982
489238,-71.710962,-21.584043,76.38303,0.693547,-0.358402,-0.47504,0.406051
489278,-71.046426,-23.554469,76.413192,0.699411,-0.344231,-0.482349,0.399585
489298,-70.632113,-24.66528,76.424032,0.702703,-0.335955,-0.48629,0.396061
489318,-70.216107,-25.84706,76.41395,0.706081,-0.32734,-0.49049,0.392068
489338,-69.798612,-27.048995,76.317365,0.70966,-0.31893,-0.494526,0.387441
489358,-69.352423,-28.220559,76.258768,0.713,-0.310292,-0.498422,0.38331
489378,-68.798972,-29.346236,76.214277,0.716367,-0.30112,-0.50178,0.37995
489418,-67.501578,-31.872695,76.137526,0.723534,-0.279699,-0.509079,0.37297
489438,-67.008534,-33.142086,76.130771,0.726327,-0.269821,-0.513392,0.368883
489458,-66.675665,-34.377332,76.225307,0.728238,-0.260628,-0.518265,0.364889
489478,-66.40536,-35.62111,76.351072,0.729801,-0.251593,-0.523396,0.36076
489498,-66.032794,-36.887352,76.561933,0.731225,-0.241343,-0.528436,0.357519
489518,-65.5956,-38.138847,76.663655,0.732975,-0.231211,-0.532925,0.353949
489638,-66.342044,-45.291169,78.849664,0.730534,-0.18532,-0.5696,0.327921
489898,-74.851592,-54.032493,89.378073,0.697112,-0.131235,-0.637209,0.301291
489918,-75.473529,-54.569332,90.168169,0.694932,-0.127351,-0.641152,0.299625
489938,-75.877705,-54.928853,90.888672,0.693018,-0.123572,-0.643917,0.299711
489998,-77.356592,-55.934263,93.233312,0.686599,-0.113068,-0.652618,0.299812
490018,-77.91248,-56.324206,93.987856,0.684606,-0.109694,-0.655673,0.298956
490058,-78.780652,-57.036854,95.175039,0.681698,-0.103669,-0.660544,0.297022
490098,-79.509918,-57.634755,95.907795,0.680024,-0.100082,-0.664266,0.293772
490218,-80.911992,-59.399669,98.291558,0.675508,-0.083554,-0.672914,0.289646
490298,-81.479813,-60.534655,99.589923,0.673653,-0.072206,-0.677011,0.287461
490338,-81.673633,-61.076405,100.056479,0.673239,-0.067218,-0.678572,0.285956
490398,-82.084216,-61.81966,100.610053,0.672837,-0.061721,-0.680932,0.28251
490418,-82.144616,-62.050582,100.767475,0.672792,-0.059703,-0.681472,0.281749
490438,-82.23142,-62.277767,100.958706,0.672647,-0.05766,-0.682079,0.28105
490458,-82.332774,-62.495698,101.149637,0.672484,-0.05576,-0.6827,0.280314
490478,-82.443136,-62.700215,101.321745,0.672345,-0.054108,-0.683309,0.27949
490518,-82.678347,-63.096324,101.691394,0.671987,-0.050813,-0.684531,0.277974
490538,-82.794003,-63.274879,101.852601,0.67184,-0.049415,-0.685091,0.2772
490558,-82.920696,-63.412152,101.977661,0.671711,-0.048554,-0.685609,0.276384
490598,-83.174267,-63.597776,102.157732,0.671479,-0.047805,-0.686504,0.274851
490618,-83.261611,-63.654474,102.232072,0.67136,-0.047518,-0.686806,0.274436
490658,-83.312646,-63.702196,102.3076,0.671238,-0.047066,-0.687012,0.274297
490798,-83.619267,-63.628874,102.68531,0.670082,-0.047052,-0.687823,0.275091
490878,-83.806701,-63.337389,103.093646,0.668512,-0.047512,-0.688138,0.27803
491018,-83.564933,-62.663243,102.51894,0.668831,-0.053747,-0.686567,0.280003
491038,-83.331081,-62.557703,102.211896,0.669508,-0.054877,-0.68573,0.280217
491058,-83.041344,-62.443871,101.792754,0.670478,-0.056398,-0.684684,0.280153
491098,-82.128722,-62.150753,100.507982,0.673598,-0.060529,-0.681429,0.279743
491118,-81.52884,-61.98228,99.778941,0.675435,-0.062375,-0.679343,0.279983
491158,-79.910372,-61.576437,98.046614,0.679989,-0.065556,-0.673799,0.281625
491298,-71.428909,-58.725973,89.907351,0.703004,-0.078777,-0.641197,0.2974
491358,-68.473657,-56.357414,86.604408,0.712539,-0.093249,-0.624268,0.3064
491398,-67.226308,-54.350896,84.850682,0.717455,-0.106836,-0.612946,0.313276
491418,-66.812637,-53.267354,84.091609,0.719451,-0.114776,-0.607465,0.316549
491438,-66.566778,-52.122963,83.3124,0.721344,-0.124153,-0.602031,0.319073
491458,-66.34604,-50.885715,82.656764,0.722836,-0.133511,-0.596289,0.32268
491478,-66.203589,-49.619951,82.084524,0.723985,-0.143023,-0.590583,0.3265
491498,-66.146004,-48.364904,81.605379,0.724744,-0.152461,-0.585115,0.330368
491518,-66.219353,-47.100117,81.182529,0.725113,-0.162434,-0.579924,0.333938
491558,-66.802918,-44.455932,80.391593,0.72472,-0.185341,-0.57008,0.339761
491578,-67.153013,-43.130848,80.15031,0.723795,-0.196321,-0.565407,0.343356
491598,-67.536405,-41.826508,79.965061,0.722462,-0.207294,-0.561048,0.346847
491618,-68.021471,-40.598904,79.869254,0.720668,-0.21775,-0.557306,0.35019
491638,-68.547847,-39.440818,79.631468,0.719156,-0.228718,-0.553659,0.352085
491658,-69.121808,-38.227517,79.567373,0.716804,-0.239407,-0.550236,0.355128
491738,-71.501651,-33.62524,78.887544,0.707299,-0.282791,-0.536612,0.363048
491918,-73.929715,-25.407839,77.634321,0.690195,-0.346914,-0.504614,0.385547
491998,-74.536161,-22.825054,76.73167,0.685998,-0.367663,-0.491886,0.39023
492038,-74.747876,-21.86496,76.250388,0.684881,-0.375803,-0.486522,0.391161
492058,-74.811192,-21.451758,76.061492,0.684415,-0.379041,-0.484155,0.391789
492118,-74.769582,-20.399745,75.591616,0.683841,-0.385969,-0.477408,0.394298
492138,-74.778817,-20.144067,75.423122,0.68382,-0.387982,-0.475637,0.3945
492158,-74.777335,-19.927198,75.241091,0.683967,-0.38979,-0.473964,0.394475
492178,-74.756653,-19.708854,75.072194,0.68413,-0.391431,-0.472257,0.394615
492218,-74.615978,-19.317749,74.803255,0.684663,-0.393601,-0.468942,0.395486
492238,-74.53224,-19.161288,74.704928,0.684939,-0.394262,-0.467548,0.395999
492318,-74.32101,-18.703314,74.242483,0.686241,-0.397092,-0.462962,0.396305
492358,-74.25156,-18.548876,74.144319,0.686475,-0.397817,-0.461616,0.396743
492378,-74.199719,-18.51069,74.100627,0.686721,-0.397866,-0.461095,0.396874
492398,-74.120653,-18.513228,74.027229,0.687255,-0.397675,-0.460579,0.39674
492418,-74.069843,-18.529385,73.973039,0.687655,-0.39751,-0.460296,0.396541
