491678,-112.611842,43.962226,-124.710607,-0.514532,0.174119,-0.779847,0.311092
491738,-112.466359,44.410054,-124.968119,-0.516395,0.169204,-0.779588,0.311365
491758,-112.405393,44.595562,-124.929583,-0.517535,0.168219,-0.779301,0.310725
491778,-112.356311,44.78691,-124.850203,-0.518796,0.167533,-0.778983,0.309791
491798,-112.327843,44.961646,-124.838632,-0.519756,0.166564,-0.778824,0.309101
491818,-112.364822,45.081714,-124.993514,-0.519894,0.165046,-0.779101,0.308984
491858,-112.53085,45.121316,-125.311268,-0.51895,0.163589,-0.780084,0.308866
491898,-112.79679,45.069912,-125.669416,-0.517346,0.162612,-0.781327,0.30893
491918,-113.001955,44.95569,-125.811019,-0.516088,0.163163,-0.782129,0.308716
491938,-113.174322,44.843429,-125.879239,-0.515081,0.164054,-0.782738,0.308381
491958,-113.328466,44.672955,-125.991814,-0.513677,0.164861,-0.78339,0.308639
492018,-114.016389,43.653207,-126.67079,-0.505509,0.168542,-0.786693,0.311718
492038,-114.314281,43.066371,-126.960444,-0.501167,0.170878,-0.788194,0.313659
492058,-114.66915,42.314654,-127.354082,-0.495527,0.173558,-0.790085,0.316379
492078,-115.012572,41.453572,-127.798973,-0.489102,0.176348,-0.792077,0.319836
492098,-115.30291,40.517686,-128.276649,-0.482178,0.179013,-0.794004,0.324063
492118,-115.498062,39.549514,-128.813434,-0.474968,0.180985,-0.795763,0.329259
492138,-115.519836,38.631004,-129.304442,-0.468357,0.182275,-0.796919,0.335168
492178,-115.715795,35.985746,-130.496215,-0.449376,0.187954,-0.800156,0.349978
492198,-116.049545,34.198006,-131.04946,-0.436691,0.194211,-0.802443,0.357308
492218,-116.342205,32.34962,-131.704953,-0.42317,0.199767,-0.804701,0.365344
492238,-116.401231,30.611187,-132.423352,-0.41029,0.203386,-0.806224,0.374565
492258,-116.138228,28.959657,-133.424959,-0.397369,0.203404,-0.807078,0.386458
492298,-115.038827,25.645301,-135.442924,-0.371743,0.201564,-0.806339,0.413518
492318,-114.775701,23.76872,-136.15642,-0.357814,0.204794,-0.806143,0.424455
492338,-114.565645,22.0211,-136.814727,-0.344642,0.207958,-0.805921,0.434127
492358,-114.028751,20.467756,-137.76762,-0.33202,0.207176,-0.804917,0.446038
492378,-113.06676,19.083166,-139.017299,-0.31988,0.202401,-0.802669,0.460904
492398,-112.082831,17.536256,-140.44862,-0.305792,0.197184,-0.800149,0.476835
492518,-108.040356,8.706691,-147.576291,-0.222538,0.18245,-0.787245,0.545376
492798,-96.409049,-7.711968,-159.067032,-0.071444,0.179143,-0.723337,0.663014
492818,-95.998664,-8.66502,-159.587548,-0.062935,0.181007,-0.720342,0.666621
492858,-94.580566,-10.042419,-160.376243,-0.051745,0.183208,-0.711163,0.67676
492878,-93.515754,-10.691868,-160.925213,-0.046065,0.183099,-0.704701,0.683922
492918,-92.412705,-12.661347,-162.120892,-0.028246,0.186857,-0.696865,0.691857
492938,-92.318326,-13.661517,-162.343775,-0.020769,0.191304,-0.695022,0.692759
492958,-92.238194,-14.491978,-162.471786,-0.014911,0.195344,-0.693359,0.693449
493078,-90.539062,-17.325767,-163.061546,0.003377,0.208276,-0.679052,0.703916
493138,-89.520332,-17.818779,-162.967808,0.003975,0.211765,-0.671692,0.709908
493218,-89.043633,-18.703235,-162.850616,0.007779,0.217708,-0.666857,0.712632
493298,-88.355061,-18.813409,-162.672744,0.00603,0.219434,-0.662014,0.716624
493318,-88.451558,-18.969387,-162.612188,0.006787,0.220707,-0.662202,0.716053
493338,-88.612552,-19.098631,-162.486881,0.007104,0.222188,-0.662716,0.715115
493358,-88.6633,-19.143507,-162.398403,0.006924,0.222962,-0.662774,0.714822
493378,-88.494028,-19.049522,-162.41571,0.00613,0.222314,-0.661933,0.71581
493398,-88.285816,-18.879686,-162.525007,0.005377,0.220685,-0.66117,0.717024
493418,-88.24269,-18.794247,-162.654972,0.005587,0.219428,-0.661314,0.717276
493438,-88.333156,-18.832227,-162.751551,0.006595,0.219093,-0.661992,0.716744
493458,-88.38148,-18.855813,-162.8728,0.007588,0.21853,-0.66248,0.716454
493498,-88.317017,-18.846742,-163.049279,0.008514,0.217461,-0.66243,0.716816
493538,-88.487157,-18.991187,-162.999213,0.009404,0.218597,-0.663124,0.715817
493638,-87.941179,-18.785496,-163.399913,0.009628,0.215101,-0.660852,0.718967
493698,-88.02476,-18.814446,-163.210813,0.008775,0.216358,-0.660966,0.718496
493798,-87.776605,-18.484561,-163.439583,0.007746,0.213081,-0.660454,0.719956
493918,-88.509983,-17.792465,-163.29063,0.003962,0.209761,-0.666049,0.715796
493938,-88.811488,-17.513478,-163.162072,0.002009,0.208836,-0.668204,0.714063
493958,-89.148374,-17.080623,-162.919437,-0.001535,0.207676,-0.670647,0.712111
493998,-89.991683,-15.854092,-162.177378,-0.01215,0.204818,-0.676742,0.707052
494018,-90.513312,-15.187752,-161.73153,-0.018081,0.203596,-0.680347,0.703811
494078,-91.996255,-12.468808,-160.277547,-0.041278,0.196758,-0.691587,0.693751
494178,-95.562734,-6.952453,-156.457832,-0.092936,0.190762,-0.715347,0.665772
494258,-99.129008,-1.56871,-153.330521,-0.139452,0.184187,-0.738495,0.633446
494298,-101.261174,1.267245,-151.539221,-0.164211,0.183233,-0.751028,0.612714
494318,-102.287929,2.842265,-150.677101,-0.177429,0.181991,-0.757073,0.601862
494338,-103.274168,4.349925,-150.006431,-0.18923,0.180001,-0.762937,0.59137
494358,-104.254983,5.894764,-149.283073,-0.201523,0.178358,-0.76854,0.58045
494378,-105.276984,7.456718,-148.515825,-0.21404,0.177205,-0.774095,0.568825
494398,-106.415044,9.002737,-147.629198,-0.226792,0.177391,-0.779796,0.555893
494418,-107.504295,10.65651,-146.607825,-0.240873,0.178097,-0.784897,0.542401
494458,-109.292753,14.19027,-144.853996,-0.269405,0.176216,-0.793141,0.517007
494478,-110.080561,16.084815,-144.047228,-0.284176,0.17418,-0.796595,0.504323
494498,-110.868177,17.938126,-143.364523,-0.29802,0.17165,-0.79995,0.491732
494518,-111.86115,19.580602,-142.688348,-0.310064,0.170829,-0.803819,0.478073
494538,-113.112577,20.914294,-142.059807,-0.319381,0.17219,-0.808575,0.463198
494558,-114.372679,22.249264,-141.190952,-0.329593,0.17538,-0.812571,0.447592
494698,-117.623589,32.555325,-136.660638,-0.406388,0.168338,-0.816747,0.373411
494858,-117.228845,40.848903,-132.919907,-0.468039,0.152908,-0.806029,0.328444
494918,-116.84309,42.971179,-132.596156,-0.481581,0.143046,-0.802963,0.32073
494938,-116.733465,43.491421,-132.480576,-0.484977,0.140796,-0.802101,0.31876
494958,-116.593255,43.973496,-132.410621,-0.488051,0.138278,-0.801233,0.317351
495018,-115.946751,45.209145,-132.005099,-0.496802,0.132112,-0.797932,0.314705
495038,-115.804778,45.444643,-131.8659,-0.498644,0.131272,-0.79718,0.314049
495058,-115.710112,45.609941,-131.700855,-0.500111,0.13117,-0.79659,0.313256
495098,-115.314617,46.142067,-131.489338,-0.504038,0.128201,-0.794812,0.312706
495118,-115.177439,46.376206,-131.43736,-0.505602,0.126763,-0.794176,0.312381
495178,-115.151006,46.694383,-131.182512,-0.508043,0.126785,-0.793543,0.310014
495238,-114.706115,47.122254,-130.946146,-0.511465,0.124251,-0.791706,0.310107
495258,-114.746413,47.103812,-131.000242,-0.511177,0.124151,-0.79189,0.310154
495278,-114.846844,47.061287,-131.078994,-0.510627,0.124272,-0.792284,0.310005
495298,-114.995346,47.038297,-131.143402,-0.510169,0.124604,-0.792774,0.309371
495318,-115.10896,47.043809,-131.152432,-0.510051,0.125018,-0.793085,0.308602
495338,-115.056244,47.136454,-130.99699,-0.511024,0.125384,-0.79269,0.307857
495358,-114.98868,47.193971,-130.938906,-0.511562,0.12519,-0.792394,0.307805
495398,-115.213502,46.995574,-131.05547,-0.509938,0.1264,-0.793302,0.307666
495418,-115.323919,46.828043,-131.076562,-0.508857,0.1276,-0.793771,0.307749
495438,-115.43103,46.659058,-131.114456,-0.507724,0.128675,-0.794251,0.307935
495458,-115.491928,46.529735,-131.11854,-0.506945,0.129575,-0.794534,0.308112
495478,-115.520574,46.371753,-131.160505,-0.505944,0.130216,-0.794797,0.308806
495498,-115.633627,46.122307,-131.354469,-0.503938,0.130638,-0.795541,0.309992
495518,-115.809259,45.712605,-131.647252,-0.500706,0.131454,-0.796709,0.311879
495538,-116.074338,45.048677,-131.940991,-0.495945,0.133921,-0.798344,0.314247
495578,-116.695025,43.255574,-132.754767,-0.482928,0.139893,-0.802519,0.321207
495598,-116.96337,42.245594,-133.182064,-0.475652,0.143051,-0.804597,0.325446
495618,-117.14161,41.171247,-133.538299,-0.468236,0.146607,-0.80636,0.33022
495638,-117.265523,40.103797,-133.829634,-0.461037,0.150327,-0.807845,0.335011
495758,-116.507345,32.33682,-138.752001,-0.399621,0.150572,-0.816024,0.389534
495798,-115.547526,29.980364,-140.233387,-0.380957,0.148224,-0.815375,0.409958
495838,-115.214964,27.174128,-141.701796,-0.358199,0.150361,-0.816654,0.426803
495858,-114.931976,25.46893,-142.525571,-0.344492,0.151908,-0.816856,0.43703
495878,-114.511086,23.781057,-143.320591,-0.331029,0.153206,-0.816335,0.447822
495898,-114.079295,22.310034,-144.058266,-0.319083,0.153887,-0.815545,0.457592
495918,-113.645373,21.12207,-144.769425,-0.308997,0.153434,-0.814619,0.466235
495938,-113.154692,20.095786,-145.421134,-0.300211,0.152524,-0.813313,0.474481
495958,-112.637565,18.97147,-146.097337,-0.290636,0.15192,-0.811818,0.483117
495978,-112.154001,17.743708,-146.772159,-0.28031,0.151901,-0.810175,0.491903
495998,-111.644892,16.551765,-147.49549,-0.26992,0.151466,-0.808545,0.500456
496018,-111.148256,15.506633,-148.261345,-0.260228,0.150107,-0.806979,0.508463
496038,-110.722107,14.405812,-149.005016,-0.250097,0.149407,-0.805586,0.515908
496058,-110.28242,13.190408,-149.661876,-0.23954,0.149924,-0.803879,0.523376
496078,-109.673386,12.081015,-150.237128,-0.230235,0.15021,-0.801248,0.531442
496098,-108.936777,11.048282,-150.837611,-0.221451,0.149778,-0.797994,0.540122
496118,-108.284016,9.917293,-151.473269,-0.211686,0.149866,-0.79501,0.548351
496138,-107.885693,8.652498,-152.040311,-0.200974,0.151664,-0.792965,0.55481
496158,-107.452919,7.485638,-152.585087,-0.191038,0.153122,-0.790711,0.561101
496198,-105.696317,5.979692,-153.71603,-0.177625,0.150316,-0.782262,0.577859
496278,-102.969897,2.259861,-155.789293,-0.145696,0.152104,-0.767461,0.605509
496298,-102.33947,1.233916,-156.265794,-0.137199,0.15365,-0.763687,0.611842
496418,-98.050863,-3.97752,-158.944226,-0.093924,0.160178,-0.7377,0.649092
496438,-97.753626,-4.908361,-159.363449,-0.085914,0.16246,-0.735402,0.652234
496478,-96.478498,-6.325443,-160.205625,-0.07373,0.164182,-0.727404,0.662188
496498,-95.782734,-7.127618,-160.658603,-0.066939,0.165445,-0.722922,0.667481
496518,-95.298283,-8.029855,-161.047268,-0.059583,0.167879,-0.719399,0.671366
496558,-94.49758,-9.60772,-161.446056,-0.048339,0.174047,-0.712998,0.677499
496578,-93.89864,-10.174081,-161.566499,-0.044935,0.176315,-0.708784,0.681557
496598,-93.139096,-10.60475,-161.667272,-0.042779,0.177896,-0.703751,0.686482
496618,-92.400848,-11.010134,-161.786513,-0.04066,0.179258,-0.698875,0.691222
496658,-91.553618,-12.067187,-162.014573,-0.034002,0.183792,-0.692443,0.696841
496718,-90.514623,-13.2018,-162.367626,-0.026478,0.188091,-0.684831,0.70351
496778,-89.397382,-14.163537,-162.72453,-0.020199,0.191463,-0.676936,0.710416
496858,-88.268194,-15.08204,-162.828349,-0.015852,0.196185,-0.668522,0.717174
496878,-88.079162,-15.316701,-162.797654,-0.014944,0.197751,-0.666881,0.71829
496898,-87.956048,-15.56207,-162.805086,-0.013622,0.199172,-0.665696,0.719023
496918,-87.918468,-15.810775,-162.854632,-0.011869,0.20038,-0.665112,0.719259
496938,-87.913175,-16.012989,-162.891652,-0.01042,0.201383,-0.664789,0.7193
496978,-87.868171,-16.333545,-162.971906,-0.008053,0.202846,-0.664082,0.719572
497018,-87.847052,-16.630098,-163.105737,-0.005454,0.203856,-0.66366,0.7197
497038,-87.842448,-16.76911,-163.167796,-0.00423,0.204334,-0.663494,0.719726
