545878	-28.94447	-16.693688	161.720411	0.187973	0.099503	-0.266455	0.940089
545898	-29.02784	-17.004912	161.779738	0.188163	0.102088	-0.2674	0.939505
545918	-29.215769	-17.37033	161.789437	0.188963	0.104834	-0.269296	0.9385
545938	-29.338483	-17.754284	161.782442	0.189882	0.107798	-0.270686	0.937578
545958	-29.317433	-18.06081	161.822003	0.190136	0.110467	-0.270776	0.93719
545978	-29.265038	-17.961721	161.839611	0.189749	0.109774	-0.270234	0.937506
545998	-29.23642	-17.484864	161.748537	0.189539	0.105653	-0.269616	0.9382
546018	-29.200517	-17.011431	161.581266	0.189954	0.101393	-0.268997	0.938764
546118	-29.152924	-16.927475	161.777593	0.188141	0.101235	-0.26835	0.939331
546258	-29.111195	-16.538263	161.500055	0.189619	0.097425	-0.267852	0.939579
546278	-29.004764	-16.190036	161.521666	0.188676	0.094759	-0.2666	0.940397
546318	-29.061973	-16.294729	161.704319	0.18743	0.095959	-0.267026	0.940404
546338	-29.272118	-16.707681	161.838655	0.187316	0.099358	-0.269053	0.939495
546358	-29.570911	-17.216667	161.871781	0.188311	0.103169	-0.271976	0.938043
546378	-29.841148	-17.856189	161.856564	0.189951	0.107986	-0.274824	0.936338
546398	-29.98505	-18.440437	161.840021	0.191384	0.112543	-0.276577	0.934993
546418	-29.983448	-18.515019	161.815992	0.191727	0.113105	-0.276659	0.93483
546438	-29.858305	-18.010171	161.68447	0.191676	0.10882	-0.275277	0.935757
546458	-29.663942	-17.332286	161.463063	0.191962	0.103002	-0.273219	0.936959
546478	-29.378925	-16.659347	161.389201	0.190991	0.097725	-0.270264	0.938578
546498	-29.048091	-16.006422	161.442791	0.189	0.092979	-0.266829	0.940445
546518	-28.884826	-15.737422	161.574846	0.187262	0.091319	-0.265101	0.941443
546538	-28.911282	-15.981838	161.818916	0.185756	0.093871	-0.265374	0.941414
546558	-29.078841	-16.461106	162.010803	0.185256	0.098027	-0.267073	0.940608
546578	-29.406714	-17.119032	162.082588	0.186246	0.103126	-0.270346	0.93893
546598	-29.784614	-17.914644	162.065253	0.188309	0.109063	-0.274221	0.936722
546658	-30.137677	-18.227864	161.665933	0.192527	0.110108	-0.277786	0.934689
546678	-29.936323	-17.47236	161.358684	0.193337	0.103455	-0.27568	0.935905
546698	-29.585982	-16.684636	161.255862	0.192307	0.097273	-0.272099	0.937826
546818	-30.111285	-17.95896	161.893419	0.19011	0.108478	-0.277095	0.93558
546838	-30.471724	-18.750368	161.771897	0.193041	0.114124	-0.280906	0.933168
546858	-30.555685	-18.841891	161.680154	0.194055	0.114513	-0.281767	0.93265
546878	-30.401544	-18.27358	161.491435	0.194293	0.109617	-0.280149	0.933676
546898	-30.084746	-17.453312	161.24548	0.194355	0.102773	-0.276974	0.935387
546918	-29.599434	-16.547165	161.202915	0.192479	0.095986	-0.27211	0.93792
546938	-29.059801	-15.626329	161.343371	0.189082	0.089572	-0.266603	0.940823
546958	-28.824788	-15.207222	161.54758	0.186409	0.086946	-0.264071	0.942316
546978	-28.887831	-15.458484	161.791895	0.18494	0.089496	-0.264664	0.9422
546998	-29.197532	-16.175401	161.968319	0.185145	0.095363	-0.267797	0.940698
547018	-29.71428	-17.150231	161.975518	0.187459	0.10263	-0.272991	0.937978
547038	-30.293316	-18.190817	161.83748	0.191205	0.109957	-0.278855	0.93466
547058	-30.715528	-18.948437	161.67167	0.1945	0.115101	-0.283177	0.932058
547078	-30.827307	-18.879862	161.533359	0.195596	0.114003	-0.284159	0.931665
547118	-30.136642	-17.324331	161.144585	0.194965	0.101374	-0.277356	0.9353
547138	-29.517588	-16.276604	161.178831	0.192073	0.093823	-0.271175	0.938493
547158	-28.985475	-15.32131	161.343384	0.188429	0.08716	-0.265667	0.941445
547178	-28.840016	-15.012054	161.569518	0.18586	0.085349	-0.263972	0.942598
547198	-28.945689	-15.358343	161.796117	0.184755	0.08858	-0.265033	0.942219
547218	-29.265878	-16.140912	161.950711	0.185279	0.094925	-0.268338	0.940561
547238	-29.806864	-17.143701	161.89275	0.188206	0.102227	-0.273816	0.937632
547338	-29.855638	-16.841045	161.048416	0.19454	0.09762	-0.274643	0.936587
547358	-29.257327	-15.848033	161.170649	0.191087	0.090683	-0.268595	0.939744
547378	-28.841877	-15.06918	161.383027	0.187504	0.085391	-0.264187	0.942208
547398	-28.829983	-15.00884	161.610253	0.185511	0.085432	-0.263856	0.942691
547418	-29.115645	-15.533462	161.768331	0.185458	0.089697	-0.266632	0.941524
547438	-29.636054	-16.455008	161.751324	0.187843	0.09646	-0.271855	0.938885
547478	-30.403894	-18.243024	161.566609	0.193622	0.109544	-0.280066	0.933849
547498	-30.338109	-18.046835	161.535039	0.193421	0.107956	-0.279368	0.934284
547518	-29.947087	-17.283053	161.421125	0.19246	0.102019	-0.275521	0.93629
547538	-29.427853	-16.370567	161.318276	0.191044	0.095081	-0.270424	0.938793
547558	-28.982736	-15.573304	161.374311	0.188665	0.08933	-0.26589	0.941131
547578	-28.809072	-15.177324	161.467024	0.187	0.086537	-0.263971	0.942264
547598	-28.9482	-15.381502	161.599393	0.186417	0.088314	-0.265229	0.941861
547618	-29.266927	-15.873001	161.631523	0.187368	0.091952	-0.268333	0.940444
547658	-29.966997	-17.223183	161.557333	0.191246	0.101817	-0.275502	0.936566
547678	-30.054209	-17.338126	161.543741	0.191665	0.102591	-0.276342	0.936149
547698	-29.902438	-17.066148	161.45055	0.191747	0.100368	-0.274911	0.936794
547718	-29.519845	-16.704245	161.378696	0.191286	0.097837	-0.271473	0.938158
547818	-29.45656	-16.959151	161.515054	0.190618	0.100379	-0.271099	0.938133
547838	-29.731742	-17.313235	161.475986	0.19188	0.102761	-0.273743	0.93685
547858	-29.756942	-17.391099	161.501694	0.191847	0.103426	-0.274004	0.936707
547878	-29.59298	-17.229594	161.512705	0.19129	0.102388	-0.272491	0.937376
547898	-29.282554	-16.944193	161.543823	0.190201	0.100611	-0.269634	0.938615
547938	-28.860555	-16.51674	161.636386	0.188247	0.097976	-0.265658	0.94042
547958	-28.905965	-16.546488	161.643243	0.188287	0.098164	-0.266055	0.94028
547978	-29.124603	-16.712201	161.598615	0.189162	0.099076	-0.268056	0.93944
547998	-29.409579	-16.907857	161.548345	0.190204	0.10011	-0.270633	0.938381
548018	-29.600981	-17.13134	161.536788	0.190907	0.101617	-0.272436	0.937554
548038	-29.618152	-17.270924	161.541036	0.191163	0.102756	-0.272713	0.937297
548058	-29.515406	-17.19521	161.55053	0.190844	0.102322	-0.271788	0.937678
548078	-29.348903	-16.949038	161.535709	0.190335	0.100522	-0.270189	0.938438
548098	-29.168156	-16.672973	161.533755	0.189655	0.098527	-0.268428	0.939292
548118	-29.008531	-16.387297	161.561718	0.188734	0.096484	-0.266802	0.940153
548138	-28.955539	-16.235749	161.598424	0.188094	0.095398	-0.26618	0.940568
548198	-29.562022	-16.713572	161.527034	0.190127	0.098196	-0.271701	0.93829
548218	-29.686587	-16.942185	161.498785	0.190918	0.099817	-0.272978	0.937587
548238	-29.610072	-17.15812	161.505478	0.191224	0.10175	-0.272565	0.937437
548258	-29.411372	-17.181486	161.539411	0.190815	0.102355	-0.270933	0.937928
548318	-29.053084	-16.241047	161.550626	0.188578	0.095171	-0.267026	0.940254
548338	-29.088358	-15.956965	161.568398	0.187907	0.092795	-0.267006	0.940632
548398	-29.545066	-16.260874	161.555106	0.188987	0.094535	-0.271075	0.939077
548418	-29.604963	-16.492281	161.560557	0.189451	0.096369	-0.271798	0.938588
548438	-29.50889	-16.75548	161.604379	0.189532	0.098814	-0.271243	0.938478
548458	-29.309766	-17.020835	161.686137	0.189211	0.101537	-0.269809	0.938665
548478	-29.149222	-16.980142	161.770517	0.188298	0.101661	-0.268378	0.939245
548498	-29.112257	-16.674879	161.766842	0.187701	0.09918	-0.267771	0.939803
548518	-29.195135	-16.27297	161.677285	0.18772	0.095498	-0.268118	0.940082
548538	-29.342407	-15.931078	161.58102	0.187957	0.092193	-0.269053	0.940097
548558	-29.445417	-15.651949	161.525491	0.187941	0.089576	-0.269651	0.940182
548578	-29.467058	-15.59072	161.489045	0.188135	0.088947	-0.269793	0.940162
548598	-29.422201	-15.750923	161.504508	0.188291	0.090387	-0.269581	0.940055
548618	-29.360654	-16.011498	161.575324	0.188177	0.092817	-0.26929	0.939924
548638	-29.297885	-16.341794	161.696177	0.187786	0.095945	-0.269015	0.939767
548678	-29.293373	-17.119543	161.849802	0.18805	0.102767	-0.269628	0.938817
548698	-29.441804	-17.025215	161.792633	0.188465	0.101606	-0.2708	0.938522
548718	-29.597791	-16.606369	161.590774	0.189424	0.097398	-0.271831	0.938478
548738	-29.676431	-16.149098	161.35169	0.190536	0.092909	-0.272202	0.9386
548778	-29.428389	-15.482459	161.321569	0.189263	0.087718	-0.269491	0.940138
548798	-29.237639	-15.538091	161.467571	0.188029	0.088836	-0.267872	0.940743
548838	-29.15496	-16.139534	161.794996	0.186461	0.09473	-0.267555	0.940571
548858	-29.31593	-16.593945	161.841496	0.187107	0.098349	-0.269295	0.939574
548878	-29.478359	-17.096787	161.842193	0.188233	0.102257	-0.271127	0.938404
548918	-29.664758	-16.810303	161.662108	0.189303	0.099148	-0.272524	0.938118
549058	-29.31565	-16.073083	161.765162	0.186707	0.093847	-0.26883	0.940247
549078	-29.550107	-16.547824	161.731284	0.188118	0.097324	-0.271261	0.938913
549098	-29.654444	-16.579582	161.677394	0.188711	0.097288	-0.272194	0.938527
549118	-29.643506	-16.237354	161.535108	0.189185	0.094131	-0.271874	0.938847
549138	-29.514699	-15.739519	161.349463	0.189611	0.089775	-0.270449	0.939599
549178	-29.22431	-15.098309	161.233951	0.189068	0.08466	-0.267471	0.941034
549198	-29.170338	-15.041574	161.316801	0.188237	0.08447	-0.266905	0.941378
549218	-29.186126	-15.20751	161.462913	0.187377	0.086163	-0.267103	0.94134
549238	-29.366876	-15.562786	161.605636	0.187047	0.089152	-0.268852	0.94063
549258	-29.670755	-16.011917	161.640607	0.187894	0.092466	-0.27178	0.939298
549278	-29.959532	-16.584603	161.61595	0.189481	0.09668	-0.274748	0.93769
549298	-30.118061	-16.898059	161.571731	0.190608	0.098908	-0.276398	0.936744
549318	-30.171842	-16.673568	161.467106	0.191055	0.096707	-0.2767	0.936794
549338	-30.076707	-16.11857	161.217695	0.191893	0.091669	-0.275553	0.937467
549358	-29.903938	-15.627418	161.032296	0.192283	0.087445	-0.273763	0.938315
549398	-29.427293	-14.872091	161.10497	0.189824	0.082145	-0.268985	0.940673
549418	-29.358848	-14.880631	161.230577	0.188763	0.082622	-0.268342	0.941028
549478	-30.171415	-16.476416	161.507241	0.190328	0.095172	-0.276462	0.937169
549518	-30.556726	-17.546473	161.401782	0.193694	0.103125	-0.280778	0.934351
549558	-30.279134	-16.53361	161.016027	0.194542	0.094278	-0.277807	0.935996
549578	-30.016175	-15.849276	160.79686	0.194739	0.088531	-0.275101	0.937315
549598	-29.660336	-15.183475	160.82388	0.192915	0.083678	-0.27144	0.939203
549618	-29.376428	-14.624127	160.937534	0.190668	0.079778	-0.268413	0.94087
549638	-29.36367	-14.652655	161.137878	0.189073	0.080504	-0.2682	0.94119
549658	-29.487474	-15.070577	161.386292	0.187958	0.084353	-0.269489	0.940708
549678	-29.781349	-15.72078	161.547429	0.188162	0.089648	-0.27246	0.939321
549698	-30.231199	-16.558009	161.575679	0.189985	0.095913	-0.276976	0.937011
549718	-30.653162	-17.425003	161.51892	0.192579	0.102245	-0.281338	0.93451
549738	-30.911493	-17.906937	161.408777	0.194697	0.105519	-0.284019	0.932894
549758	-30.913952	-17.636967	161.262993	0.195329	0.102925	-0.283903	0.933087
549778	-30.658281	-16.905526	160.979472	0.195912	0.096619	-0.28132	0.934421
549798	-30.266761	-16.079838	160.776274	0.195567	0.089964	-0.277415	0.936323
549818	-29.763362	-15.250995	160.795617	0.193357	0.083997	-0.272379	0.938812
549838	-29.331353	-14.550234	160.965361	0.190262	0.079304	-0.267942	0.941126
549898	-29.737636	-15.701789	161.649636	0.187253	0.089805	-0.272002	0.93962
550058	-29.105314	-14.432661	161.089424	0.188856	0.07899	-0.265869	0.942023
550078	-29.060023	-14.546792	161.357127	0.186851	0.080632	-0.265436	0.942406
550138	-30.216876	-17.030554	161.621728	0.190554	0.099961	-0.277295	0.936379
550158	-30.710942	-17.895692	161.487665	0.193848	0.105961	-0.282302	0.933542
550178	-30.930191	-18.049079	161.346226	0.195515	0.106506	-0.284369	0.932504
550218	-30.470345	-16.440521	160.83291	0.196001	0.092738	-0.279418	0.935366
550238	-29.877477	-15.317934	160.692904	0.194414	0.084115	-0.273463	0.938267
550258	-29.199684	-14.252779	160.786587	0.191049	0.076636	-0.266649	0.941555
550278	-28.90854	-13.713532	160.97353	0.188261	0.073067	-0.263525	0.943278
550298	-29.008141	-14.053755	161.234784	0.186849	0.076335	-0.264554	0.943012
550358	-30.595716	-17.347924	161.319096	0.193997	0.101215	-0.28097	0.934439
550378	-31.158712	-18.319684	161.175225	0.197674	0.107922	-0.286654	0.931186
550398	-31.448079	-18.432425	161.036326	0.199307	0.108002	-0.289246	0.930026
550418	-31.361927	-17.781774	160.749636	0.200197	0.102068	-0.288151	0.930845
550478	-29.104092	-14.214491	160.737219	0.191314	0.076363	-0.265853	0.941748
550558	-30.060738	-16.190268	161.489359	0.189805	0.092941	-0.275278	0.937847
550658	-30.520868	-16.229564	160.60847	0.197439	0.09036	-0.279783	0.935187
550718	-28.603589	-13.433067	161.349286	0.184427	0.072086	-0.260461	0.94496
550738	-28.856453	-14.071916	161.685782	0.183075	0.077767	-0.263022	0.944063
550758	-29.410993	-15.075122	161.751201	0.184917	0.085371	-0.268596	0.941474
550778	-30.158939	-16.387309	161.598191	0.189395	0.094673	-0.276194	0.937488
550798	-30.879326	-17.675734	161.406359	0.194212	0.103658	-0.283531	0.933352
550838	-31.493258	-18.105443	160.967041	0.199229	0.105054	-0.289351	0.930348
550858	-31.283308	-17.233283	160.567584	0.200464	0.097226	-0.287099	0.93163
550878	-30.625168	-16.073079	160.447195	0.198514	0.088492	-0.280589	0.934896
550898	-29.60748	-14.725391	160.648126	0.1934	0.079552	-0.270622	0.939698
550918	-28.79394	-13.73102	161.0319	0.187742	0.073534	-0.262564	0.943613
550958	-28.992077	-14.406578	161.778385	0.183066	0.080548	-0.264431	0.943438
550978	-29.667784	-15.426399	161.767416	0.185681	0.087911	-0.271055	0.940385
551078	-30.773728	-16.538803	160.695418	0.197567	0.092693	-0.282109	0.934232
551118	-28.905999	-13.999427	160.971153	0.18884	0.075443	-0.263827	0.942891
551158	-28.593091	-13.720197	161.661494	0.18241	0.075203	-0.26049	0.945101
551178	-29.114258	-14.504357	161.739125	0.183668	0.081076	-0.265567	0.942957
551198	-29.844389	-15.631696	161.578944	0.187774	0.088881	-0.27286	0.939355
551218	-30.570933	-16.855396	161.383887	0.192442	0.097342	-0.280214	0.935399
551238	-31.068451	-17.676371	161.207081	0.196004	0.102848	-0.28525	0.932543
551258	-31.23842	-17.582896	161.036299	0.197349	0.101359	-0.286691	0.931981
551278	-31.012399	-16.833054	160.748256	0.19794	0.094843	-0.284322	0.933266
551298	-30.319712	-15.718917	160.64512	0.195945	0.086569	-0.277556	0.936522
551318	-29.316309	-14.425213	160.842704	0.191009	0.078005	-0.267763	0.941134
551338	-28.501737	-13.432638	161.151251	0.185993	0.071798	-0.259745	0.944872
551358	-28.365724	-13.336463	161.478581	0.183025	0.071955	-0.258312	0.945833
551378	-28.719248	-13.947227	161.710302	0.182536	0.077004	-0.261742	0.944586
551398	-29.318785	-14.958406	161.715438	0.18491	0.084466	-0.267743	0.9418
551418	-30.04478	-16.200888	161.601361	0.188898	0.093324	-0.275068	0.938054
551438	-30.754429	-17.385371	161.447367	0.19317	0.101571	-0.282188	0.934205
551458	-31.220798	-17.960829	161.300737	0.195971	0.105168	-0.286687	0.93185
551558	-28.331276	-13.26933	161.158792	0.185509	0.070731	-0.258151	0.945485
551598	-28.744523	-14.207146	161.861891	0.181814	0.079474	-0.262124	0.944414
551618	-29.511396	-15.322703	161.808848	0.185014	0.087401	-0.269633	0.940972
551638	-30.389451	-16.604711	161.623982	0.189818	0.096155	-0.278277	0.936635
551658	-31.085581	-17.737361	161.432245	0.194316	0.103882	-0.285247	0.932783
551678	-31.379839	-18.072093	161.282609	0.196496	0.105768	-0.288106	0.931234
551698	-31.324415	-17.51761	161.026696	0.197366	0.100648	-0.287332	0.931857
551718	-30.827154	-16.469685	160.737396	0.197126	0.092133	-0.282437	0.934282
551738	-29.914156	-15.075759	160.684886	0.194019	0.082027	-0.2735	0.938523
551758	-28.870732	-13.716182	160.881431	0.188999	0.07294	-0.263275	0.94321
551778	-28.32448	-13.16428	161.183298	0.1851	0.069922	-0.257961	0.945677
551798	-28.460807	-13.525591	161.577428	0.182638	0.073602	-0.259241	0.945526
551818	-28.96311	-14.353047	161.768085	0.183024	0.080125	-0.264143	0.943563
551838	-29.688558	-15.546651	161.748428	0.186094	0.088831	-0.271363	0.940128
551858	-30.444714	-16.756631	161.585979	0.190485	0.097228	-0.278913	0.9362
551878	-31.076804	-17.662878	161.377645	0.194597	0.103146	-0.285152	0.932835
551898	-31.323924	-17.6405	161.156141	0.196571	0.101987	-0.287338	0.931877
551918	-31.178007	-16.908821	160.796805	0.19784	0.095303	-0.28571	0.932817
551978	-28.646831	-13.215558	160.868618	0.187985	0.069113	-0.260867	0.944369
551998	-28.34284	-13.011673	161.236738	0.184375	0.068741	-0.257908	0.94592
552058	-30.161094	-16.047062	161.509481	0.189431	0.091637	-0.275936	0.937858
552098	-31.413345	-18.113769	161.231041	0.197032	0.105925	-0.288467	0.930991
552138	-31.198409	-16.954483	160.758474	0.198263	0.095549	-0.285955	0.932626
552178	-29.346065	-14.225867	160.715949	0.191672	0.076004	-0.267868	0.941133
552218	-28.067139	-12.980687	161.461929	0.182292	0.069427	-0.255461	0.946937
552238	-28.537063	-13.758898	161.754234	0.181685	0.075825	-0.260008	0.945324
552258	-29.368075	-14.990894	161.693472	0.185192	0.084605	-0.268198	0.941603
552278	-30.329503	-16.459204	161.470207	0.190727	0.094677	-0.277767	0.936752
552318	-31.644058	-18.511788	161.125829	0.198933	0.108541	-0.29083	0.92955
552338	-31.473908	-18.050848	160.932822	0.199374	0.104551	-0.28917	0.93043
552358	-30.853836	-17.041023	160.757696	0.198159	0.096858	-0.283242	0.933341
552378	-29.866372	-15.642018	160.714693	0.194878	0.086872	-0.273712	0.937847
552398	-28.770659	-14.172392	160.916716	0.189536	0.07698	-0.262945	0.942873
552418	-28.122139	-13.418678	161.247885	0.184931	0.072513	-0.256539	0.945902
552438	-28.310516	-13.750539	161.633203	0.182516	0.075842	-0.258211	0.945655
552458	-28.974902	-14.642937	161.699346	0.184169	0.08236	-0.264596	0.943021
552478	-29.868035	-15.933684	161.520327	0.18888	0.091207	-0.273412	0.93875
552498	-30.777293	-17.298923	161.278976	0.194383	0.100404	-0.282436	0.934004
552538	-31.495163	-17.922194	160.874833	0.199595	0.103308	-0.289265	0.930492
552558	-31.118557	-17.102695	160.616857	0.199654	0.096559	-0.28558	0.93234
552638	-28.504968	-14.227399	161.527335	0.184441	0.079264	-0.260403	0.944399
552718	-31.36082	-17.897507	161.123712	0.197404	0.103962	-0.287924	0.931302
552738	-31.42276	-17.606199	160.853892	0.19904	0.100776	-0.288373	0.931165
552758	-31.102243	-16.888261	160.602773	0.19931	0.094782	-0.285232	0.932703
552778	-30.349741	-15.871601	160.506795	0.197406	0.087446	-0.278074	0.93598
552818	-28.681979	-14.264247	161.011451	0.188876	0.078107	-0.262255	0.943105
552838	-28.725488	-14.734938	161.425224	0.186422	0.082898	-0.26284	0.943022
552858	-29.167992	-15.52676	161.612726	0.186763	0.089194	-0.267176	0.941159
552878	-29.956305	-16.652011	161.548795	0.190163	0.097083	-0.274846	0.937482
552898	-30.881485	-17.872375	161.387384	0.194773	0.105232	-0.28376	0.93299
552918	-31.595796	-18.734922	161.253827	0.198317	0.110787	-0.290533	0.929509
553018	-28.936824	-14.286521	160.807337	0.190768	0.077402	-0.264514	0.942151
553058	-28.908912	-14.712762	161.498102	0.185912	0.082583	-0.264272	0.94275
553098	-30.373721	-17.121915	161.402807	0.192661	0.099924	-0.278858	0.935487
553218	-29.546323	-14.836885	160.45184	0.195186	0.080118	-0.270383	0.939349
553238	-28.656851	-13.794685	160.825246	0.189477	0.073818	-0.26164	0.943501
553258	-28.517447	-13.815134	161.21346	0.186234	0.075099	-0.260264	0.944426
553278	-29.021481	-14.573814	161.396947	0.18655	0.081012	-0.26512	0.942522
553298	-29.839737	-15.76744	161.367304	0.189775	0.089511	-0.273128	0.938816
553318	-30.805506	-17.172762	161.190484	0.194869	0.099096	-0.282615	0.933989
553358	-32.27222	-18.863232	160.769553	0.203153	0.10942	-0.296602	0.926706
553378	-32.352103	-18.36219	160.424396	0.204944	0.104267	-0.297064	0.926757
553398	-31.837363	-17.351583	160.095714	0.205001	0.096031	-0.292121	0.929203
553418	-30.760016	-15.968164	160.069909	0.20147	0.086466	-0.281859	0.934071
553438	-29.448063	-14.513821	160.341805	0.195376	0.077347	-0.269283	0.939857
553458	-28.738287	-14.045738	160.800398	0.190223	0.075714	-0.262613	0.94293
553478	-28.871951	-14.599861	161.184268	0.188242	0.080982	-0.264069	0.942483
553498	-29.53174	-15.622591	161.276093	0.189993	0.088603	-0.270522	0.939612
553518	-30.477752	-16.990458	161.137645	0.194644	0.098016	-0.279801	0.934996
553538	-31.463471	-18.384294	160.997121	0.199539	0.107479	-0.28936	0.930002
553558	-32.067776	-19.161293	160.888685	0.202625	0.112539	-0.295126	0.926919
553578	-32.192731	-18.922281	160.627512	0.204349	0.10968	-0.296153	0.926556
553598	-31.729763	-18.07515	160.259297	0.205108	0.102596	-0.291877	0.928554
553678	-28.373948	-15.236692	161.316897	0.188017	0.0874	-0.260571	0.942928
553698	-28.914431	-16.086448	161.382972	0.189537	0.093726	-0.265865	0.940536
553718	-29.739999	-17.27447	161.206289	0.194012	0.101783	-0.274011	0.936439
553738	-30.64488	-18.533134	161.109382	0.198156	0.110407	-0.282752	0.931985
553758	-31.146554	-19.003309	161.042391	0.200146	0.113247	-0.287357	0.929808
553778	-31.220972	-18.693692	160.779006	0.201716	0.109905	-0.287909	0.929699
553798	-30.710361	-18.050817	160.515306	0.202062	0.104847	-0.283348	0.931607
